p,2a77f862a19d8d47d21692543e90dee8,hi hun im sorry i missed your calls i was in meetings all day i did get your messages though pls dont be upset im off work now so if you get this anytime and you call ill answer i promise<nl>null,null,
p,2a77f862a19d8d47d21692543e90dee8,><nl>null,null,
p,1d911cc805cce729269c8d357dc0f0fe,about what<nl>nothing u<nl>no<nl>about what<nl>about what<nl>ok then leave<nl>u wanna meet?<nl>i wont meet u at ur house<nl>yeah<nl>maybe<nl>do u only like older guys<nl>would u see a guy under 18<nl>no<nl>stop asking<nl>what<nl>do u have money<nl>can u get a taxi<nl>u said no when i asked to meet u at the park<nl>ok meet me at the park<nl>6<nl>yea do u<nl>null,null,
p,fb169d16c42ca83583dd05b3f4d7fc98,where you been stranger<nl>leave me a message when you come on if you still wanna talk to me<nl>null,null,
p,2d08262caa29b1bebeb24e9ad0c60ece,Robin  call me anytime today ok. It doesn't matter what time ok. 210-367-8491 Today is sunday aug. 1st<nl>I Love You<nl>Kissessssss Dan<nl>null,null,
p,d18fb2dc834414a71aace67bee91c432,i tried to call you tonight :(<nl>null,null,
p,0599cd3f7fc15849844468b0702ff593,wow<nl>another day free<nl>null,null,
p,f069dbec9ab3e090972d432db279e3eb,just looking for u<nl>null,null,
p,f069dbec9ab3e090972d432db279e3eb,hey there i hope u had a good night last night...and slept good....i wished we could have chatted longer...i should be on later in the afternoon...hope we can chat then<nl>null,null,
p,a03edc2f70bbebc73ef3ba3f06968360,Its ok<nl>K<nl>Ok<nl>null,null,
p,a03edc2f70bbebc73ef3ba3f06968360,Cool hoping sarah dont call huh.<nl>Ok just gotta make sure we stay a secret<nl>In abit am going bathroom<nl>null,null,
p,a03edc2f70bbebc73ef3ba3f06968360,Sorry lost service<nl>null,null,
p,afe8ba8af6d0677a79ce0284cb9cc63a,hello beautiful!<nl>null,null,
p,0599cd3f7fc15849844468b0702ff593,hi<nl>null,null,
p,2d08262caa29b1bebeb24e9ad0c60ece,hi Robin<nl>are you there?<nl>i'll be on later on tonight. Look for me ok<nl>kissessssssssss Dan<nl>null,null,
p,13ff9f88ad6e1242f30cb4c7d4a36ed7,u there<nl>thought something like that.its cool<nl>so how did your day go'''''''''''''''''''''''''''''ya<nl>why is that<nl>why whats wrong<nl>ya sry had to ck dinnier<nl>red necks....why do u say that<nl>so playfootball or any sport<nl>cant u do something elese<nl>i think sometime in the after noon<nl>well see<nl>why<nl>oh i see.........theres always cabs<nl>ya u do just have to call them<nl>worry about that later<nl>talked to the lady at the hotel all ready<nl>null,null,
p,13ff9f88ad6e1242f30cb4c7d4a36ed7,i have to be out of there sunday afternoon<nl>no cant thurs day have to make it friday<nl>its ok thats two days<nl>how about your grandma<nl>what will u tell her<nl>will she beleave u<nl>then ya if u can that whould be cool<nl>what ever you want to<nl>u said u never slept with a guy this will be a learning experence<nl>i will make it as special as i can ok<nl>we will mess around with other suck j/o kiss<nl>each<nl>i can get some<nl>its cool<nl>ya .theres all kinds<nl>i'll see ok<nl>ya<nl>ha ha what<nl>ya just like a sabor<nl>it will be a good weekend<nl>of what<nl>tell me what happens in the dream<nl>cool.sounds like fun<nl>ok<nl>null,null,
p,89319407d854bb82113349ecf7ce3682,HEY Baby!   how was ur day ?<nl>i am on and off the comp but invis so im me and if im here i will talk back  if not i will hope 2 see ya later tonight!! missed ya today!!<nl>null,null,
p,0599cd3f7fc15849844468b0702ff593,still studying?<nl>just waiting to eat with you<nl>yes<nl>when you finish<nl>as you wish<nl>stil one of her panties<nl>steal<nl>i see<nl>ok<nl>I wish Was there to lay next to you<nl>?<nl>null,null,
p,a03edc2f70bbebc73ef3ba3f06968360,U can still call<nl>null,null,
p,1290ea419856093edf96b1263cb1ca1e,hello<nl>r u there?<nl>null,null,
p,89319407d854bb82113349ecf7ce3682,I miss ya<nl>null,null,
p,6283fab0062e2eb309261acf647abd98,hey my dea how r ya hun<nl>dear<nl>very good i just got a new game<nl>its called god of war 2<nl>yea<nl>its really bloody<nl>but its good<nl>some of the game is better then the first but there are better parts as well<nl>well i was use to the first game so i kind of know already what i should be facing<nl>some things are diffrent though<nl>well i am playing it on easy mode first just so that i can see what i am up against but yea<nl>there are new places new monsters and gods that i must deal with<nl>thanks im already killing them<nl>did u get my message last night<nl>one other thing i am playing it on my new 50 inch screen tv so it looks awesome<nl>yea i just bought it<nl>well when u work hard and when u save up u can buy whatever u want<nl>it is<nl>yea i had alot of fun buying these toys lol i got a big sale on this tv as well like 700 dollars off of the origional price<nl>i think<nl>it is<nl>so did u get my message last night<nl>i was so exhausted<nl>yea<nl>i swam like 2 miles yesterday and 1 mile today<nl>yea i got like 9 hrs of sleep<nl>so did u miss me<nl>null,null,
p,6283fab0062e2eb309261acf647abd98,yea<nl>im soppose to go and meet up with my friend soon<nl>no its a guy<nl>we have been friends for the past 3 yrs<nl>did u think i was gay<nl>what is that soppose to mean<nl>im not gay<nl>and it is not a date we are exchanging music<nl>u kind of made me mad for a second there<nl>ok<nl>no<nl>fighting minotaurs<nl>hey yea im kicking ass<nl>no i am not mad at u dont get so jealous<nl>i promise we will meet as long as u want to meet me<nl>because ur always thinking of me going on another date<nl>o really<nl>i think u already have stronger feelings for me<nl>o thanks<nl>yea i cant stop playing i am getting new powerful moves<nl>yea i am but it will be a very long time<nl>null,null,
p,80706012f8f9f1175c8e37c306394727,hi<nl>null,null,
p,f069dbec9ab3e090972d432db279e3eb,im back...r u around still<nl>null,null,
p,c1f43e1c992120a1c460b8ef7d0b4e9b,hi<nl>null,null,
p,c62283536cf6261e5ffbcb323c8a2571,hi<nl>good and you<nl>won't be on the web much longer<nl>not worth what i pay for it<nl>crashes all the time<nl>sure and u<nl>have to get a phone number so we can talk<nl>won't be on the web<nl>monday<nl>already got it set up<nl>don't have a regular phone<nl>only a cell phone<nl>name the date and place<nl>ok<nl>null,null,
p,e788b3a47e4d812ed26036a93272c134,awwwwww...i just missed u not to long ago...ok i'll talk to u tomorrow...goodnite baby<nl>null,null,
p,03957f443c7790f9642db14bbc59df11,I'm back. I hope you come back on soon.<nl>null,null,
p,5778ac8dcffe9bbacf3c0415fdb362d6,hey what are you up to<nl>nothing<nl>null,null,
p,5778ac8dcffe9bbacf3c0415fdb362d6,hold on<nl>null,null,
p,9f1180d3743c2e880a36aaefbb0a80ef,hey my carie bear  i hope i didnt get u scare again. i can b a dumbass sometimes  just worried that something will go wrong and this chance of being 2gether will b gone. i just write a quick one because i have 2 study 4 spanish midterm. just remember this my love I LUV U. hope talk 2 u tomm.  later Ty<nl>null,null,
p,c62283536cf6261e5ffbcb323c8a2571,Hi Babydoll<nl>in tucson<nl>yep going to San Diego in two week's<nl>see some people<nl>big hug  kiss  love struck<nl>will you marry me?<nl>when your 18<nl>we would get in big trouble<nl>your to young right now<nl>yes just got a package from ups<nl>paper work to sign and a gps for the motorhome<nl>global positioning system<nl>i put an address in it and it shows and tells me how to get there<nl>null,null,
p,d18fb2dc834414a71aace67bee91c432,u still here?<nl>awww<nl>what ahve u been doing?<nl>lol did u take ben off block?<nl>LOL<nl>dah well<nl>who u talking to?<nl>awwww<nl>ha ha did she ask u who i was yet?<nl>LOL<nl>what did u tell her?<nl>ha ha<nl>lol what di du all do to him?<nl>LOL<nl>what did she say?<nl>y?<nl>"I love this girl but shes gone crazy"<nl>HA HA<nl>that?<nl>awww he loves u<nl>so you two never did anythign dirty? lol<nl>what did u all do with him again?<nl>i know u told me before but i really forgot sry :(<nl>i forgot :(<nl>did u see his thingy?<nl>rub it?<nl>lol make stuff coem out of it?<nl>did u?<nl>and thats all?<nl>did he rub ur thingy?<nl>u didn't put it in ur mouth though right?<nl>did u?<nl>are u lieing? :(<nl>lol u told me u never did that<nl>null,null,
p,4ab0a550ebb27f9a95e31ccbf0114850,hey little cutie<nl>what did you do today<nl>fun<nl>when do your rents go back to work?<nl>oh<nl>i know i know<nl>i jsut so horny<nl>im sorry<nl>null,null,
p,d18fb2dc834414a71aace67bee91c432,than you so much for the bday wish. I miss you too. I had fun tonight. I was safe and sober while all my friends got drunk and i had to drive them around LOL<nl>null,null,
p,926981922f4a48d98ebc92a9375e5d45,hey u<nl>r u here?<nl>hope u getting online soon  im getting sleepy<nl>null,null,
p,6283fab0062e2eb309261acf647abd98,hey e03aa9707bd13f180c517ae1a47e9da2 hows my girl doing<nl>do u even remember my name<nl>then what is it<nl>yea he is doing better<nl>what about u my love<nl>yea i guess<nl>possibly this wednesday<nl>hey hun im gonna go to bed<nl>ttyl my love<nl>i mean my dear<nl>im so tired<nl>mwah<nl>i miss ya as well<nl>if u could drive<nl>would u come and see me<nl>thanks<nl>what do u mean<nl>when ur old enough<nl>and if u really want me thats up tp u<nl>well do u want me<nl>null,null,
p,a03edc2f70bbebc73ef3ba3f06968360,Yeah kinda<nl>Yay<nl>Did u fall back to sleep<nl>Am up going bathroom gosh lol<nl>Lol i wont<nl>Lol have u been praticeing standing up yet<nl>So u said u would lol<nl>Lol ur silly<nl>No ur silly<nl>Ok<nl>null,null,
p,c62283536cf6261e5ffbcb323c8a2571,hi<nl>null,null,
p,c62283536cf6261e5ffbcb323c8a2571,<nl>big hug  kiss<nl>null,null,
p,b679fca2e3690b4d3c60815edf4e3ca5,Hey! It's me--dv8 from myspace!! I just figured out your messenger thingie on your profile. Duh  heehee. Add me  ok? Please??:-P<nl>Hey sexy<nl>null,null,
p,48aad4b6baaba42d5ad3b77880d3cead,hi stranger<nl>whats new<nl>same  you back yet?<nl>what happened?<nl>damn<nl>so when do you want to see me<nl>ok just give me a heads up<nl>well depends on you<nl>what would you want to do?<nl>ok then we have fun<nl>well like what we talked about<nl>ok i will tell you what  i will do whatever  if you tell me<nl>brb<nl>i said i wont change my mind  you tell me what you want and i will do it<nl>i did<nl>null,null,
p,48aad4b6baaba42d5ad3b77880d3cead,brb<nl>yes i will<nl>when will you be on?<nl>give me a time to check in?<nl>at night?<nl>why so late?<nl>oh ok<nl>well i will check the whole day  so let me know something<nl>whenever<nl>neither can i<nl>later<nl>null,null,
p,4ab0a550ebb27f9a95e31ccbf0114850,im soo sorry<nl>you there?<nl>i peed then i had to do something<nl>sorry<nl>so whats up<nl>ah<nl>you ask your parents what time theyll be home?<nl>oh so i gotta be otta there by 8 just to be safe<nl>not really<nl>smashed my thumb<nl>it hurts<nl>hammer<nl>hey ill be back<nl>like 730-8<nl>that ok?<nl>kewl<nl>null,null,
p,fac3a2081264f1dbb943eaf7165d8fc3,u there<nl>shame on u<nl>texas 5 room<nl>what your bored with me too then<nl>yes i have been for about 45 min<nl>you show your not on eithere<nl>i c that<nl>it was ok<nl>just looking<nl>all just looking<nl>waiting for u to get online<nl>miss u last night<nl>got home early last night<nl>oh it ok<nl>i am not mad or any thing<nl>typical 1st day<nl>lot of introudcition what they expect stuff like that<nl>so he let us go early<nl>most of the ones in the class did not have the basic stuff<nl>not at all<nl>so little miss sexy what are u wearing<nl>;;)<nl>sexy<nl>me in a cut off texas longhornes t shirt and blue shorts<nl>yep<nl>and :D<nl>:D cause talking to you a sexy little lady<nl>><nl>so who was school<nl>how<nl>class of 12 but only 8 showed up<nl>one she is in a little more aventanced stage<nl>null,null,
p,fac3a2081264f1dbb943eaf7165d8fc3,5 min and counting<nl>y are u sorry<nl>let me guss getting comfy<nl>hope every thing came out ok<nl>sorry i could not resits that one<nl>mom asking question<nl>have u<nl>u hungery<nl>i had chicken and rice<nl>k<nl>i will be happy to wait<nl>no mam<nl>only with u<nl>i have told u over and over u have all of my attention when we are chatting<nl>i log off ever thing else well accpet my card game<nl>now go get ur food<nl>still eating<nl>null,null,
p,81383171ca9da4d245dea449027c3d09,29/m/wa. you?<nl>I'm in kennewick  a good 5 hours south east from you .. what are you up to?<nl>sme bored  cant sleep<nl>nice to meet you Violet I'm Will<nl>thats a nice photo you have in your profile  cute lookin<nl>very welcome<nl>you dont look 13 in that pic  I'd say more like 16 or 17<nl>you dont mind chatting with someone my age?<nl>cool   the one I have its more like a 6 months old<nl>thank you<nl>ever been to kennewick?<nl>I think I've been to Lakewood before  I used to Live around that way Enumclaw   bremerton  so I'm sure I've been at least through there<nl>where from?<nl>cool  my prother now lives in Arizona<nl>oops brother*<nl>talking to a cute girl got me all exceited now I cant spell<nl>I try to be<nl>why you up so late? or is it early?<nl>why not?<nl>I see  what you seeing the doc for? if thats ok to ask<nl>a shot  alrighty<nl>what is it called?<nl>lol yeah I'd do that too<nl>lol<nl>dont like school huh?<nl>I hated school also<nl>I didn't finish either  got tired of the bs from the schools<nl>null,null,
p,a03edc2f70bbebc73ef3ba3f06968360,Riding the monorail<nl>Yea<nl>Well do something fun when i get back<nl>If u want to<nl>What r u doing?<nl>null,null,
p,a03edc2f70bbebc73ef3ba3f06968360,Am bored entertain me lol i get pics of disney for u.<nl>Oh were heading home now might get my drink on.<nl>Oh cool u winning?<nl>null,null,
p,a03edc2f70bbebc73ef3ba3f06968360,Anything else u wanna know about me?<nl>I work alot and save<nl>Auto tech<nl>Yeah i own 3 cars<nl>Yeah want me to teach u how to drive?<nl>A dodge neon rt  toyota celica and mazda rx 7<nl>Red white and blk<nl>There all sticks<nl>Yeah alil but easier to learn.<nl>Yeah ull like it.<nl>But well keep it a secret ok<nl>Ok not even me<nl>Lol ok :-*<nl>Ok miss me<nl>null,null,
p,a03edc2f70bbebc73ef3ba3f06968360,:-*<nl>Miss u more nite sexy.<nl>Oh checkout myspace added a new pic.<nl>Let me know what u think.<nl>U like it?<nl>Well anyways ttyl :-*<nl>null,null,
p,a03edc2f70bbebc73ef3ba3f06968360,Kisses<nl>null,null,
p,fac3a2081264f1dbb943eaf7165d8fc3,U back<nl>where u run off too<nl>lucky room<nl>;;)<nl>got something to eat alson<nl>hung out here wondering where u went<nl>so how close was i with my numbers on you<nl>early<nl>so was i at least close for the top<nl>not bad from looking at a photo<nl>;;)<nl>u suprisied<nl>null,null,
p,fac3a2081264f1dbb943eaf7165d8fc3,play cards again<nl>and u<nl>makes 2 of us<nl>no need for u to be<nl>what a hair doooooo<nl>that a good thing<nl>;;)<nl>my my my now<nl>your new photo<nl>good thing<nl>may i have that one please<nl>u can say no if u like<nl>thank u<nl>><nl>where was that taken at<nl>;;)<nl>and the winner is sarah hushnow as americas next top model<nl>was there a big smile on that one<nl>><nl>brb got to go put some laundary in the wash<nl>;;)<nl>some one got quit all of a sudden<nl>yea<nl>no just stared<nl>null,null,
p,fac3a2081264f1dbb943eaf7165d8fc3,no let me reboot my compute c what happens<nl>ok<nl>dont go any where<nl>:-*<nl>null,null,
p,970f6cbfa8b79242464120ec1bc7d074,hi u here?<nl>what u up 2/<nl>u get my message?<nl>:D<nl>i sound like what u exepected?<nl>oh really?<nl>very much<nl>u sound much older<nl>i liked<nl>wish u could call again/<nl>u know i dont mind calling u when its safe<nl>cool<nl>so u not alone?<nl>i see<nl>u know what i did already?<nl>got us a room in lawton at bestwestern<nl>when u tell me<nl>i got my ways baby<nl>B-)<nl>yes u will have rm ser<nl>so when will the date b?<nl>so when will u b able to b with me?<nl>yes if thats what works best 4 u<nl>yeah u being honest right?<nl>think this is cool because i do i know<nl>well me 2 just know that u will b very diff 4 me<nl>meaning our ages<nl>u being so young<nl>i dont want u 2 b hurt in later life<nl>null,null,
p,503343ecf680e0899a3863cc8bf2b9dc,hey<nl>null,null,
p,47243a4a2c68f2f00899670d455a21fa,Awww babe<nl>I'm sorwy<nl>Vegas<nl>Nevada<nl>5-6 hours away<nl>I'm n vegas lol<nl>I'm n another state<nl>I'm not n california<nl>I do<nl>But how can I went I'm n another state<nl>Dis mornin<nl>Lied bout wut.?<nl>I didn't kno u were n tha bay<nl>I can't drive 2 tha bay<nl>I have 2 set up summthing<nl>I have 2 plan a trip out there<nl>Cuz I need a hotel money all that<nl>Ya. I need money 4 a hotel lol<nl>Naw<nl>My money is 4 savin right now<nl>null,null,
p,47243a4a2c68f2f00899670d455a21fa,A truck<nl>Ford<nl>Grey <nl>Grey<nl>Green<nl>Black<nl>null,null,
p,9775a796b1ac00a2a756f530bf554582,hey you<nl>nothing u<nl>u there<nl>i never have problem talking 2 othe ppl only u cause a delay<nl>i dunno its killing me<nl>the delay<nl>null,null,
p,9775a796b1ac00a2a756f530bf554582,no i ran off 2 ky<nl>me 2<nl>uea sorry trying 2 keep my unclrs dog outta trouble<nl>exp;loring<nl>my pc room<nl>hes a lil asshole like his owner lol<nl>a ptbull<nl>a pitbull<nl>hes mean<nl>i miss my dog :(<nl>she got ran over a couple monthes ago<nl>its ok hun its part of life<nl>i love you<nl>aww<nl>:)<nl>null,null,
p,c62283536cf6261e5ffbcb323c8a2571,ok   have sweet dream's and i apolgize :x:-*<nl>null,null,
p,c62283536cf6261e5ffbcb323c8a2571,call me if you can and wake me up<nl>:x:-*<nl>null,null,
p,a03edc2f70bbebc73ef3ba3f06968360,Hi gf<nl>Whats up.<nl>Missed lots gf<nl>Cool thats awesome.<nl>Dont dyke out with her ok<nl>Nada went shopping<nl>Makeout lol<nl>Yeah<nl>Ok<nl>Unless u want to thats fine with me lol jk<nl>So what u two doing today?<nl>Cool what movie<nl>Ok<nl>:-*<nl>Have u told sarah about u?<nl>Us<nl>Awww ur sweet<nl>Loves u<nl>null,null,
p,85346c8846fc694078665377fec333b0,Hi cutie ;)<nl>I'm on now and will be on tomorrow morning around 9:30 ......... miss you ;)<nl>wish you were here :)<nl>Will you be on tomorrow  morning around 9:30 or so ?<nl>null,null,
p,22b43adc75cd94c074892cee0b964eb8,u online?<nl>got disconnected earlier. Hey  I am going on Saturday  I made up up mind<nl>:). Just let me know if you are for sure and all. I'll be online in the morning  not sure about the night  I may pop in to see if you reply. :) It's gonna be soooo great baby.<nl>hey  I'll probably leave at 2 from here  so I should be there close to 6. If you want call me around 5:45 or so. :)<nl>I'll get some condoms. :)<nl>null,null,
p,39bd8b11509b5ddc5948b5b77f034ea1,hey been thinkin about you<nl>ur not still introuble ru<nl>well be cool so i cant make it over there you dont wanna get grounded<nl>i dont wanna wait till the last minute what your adress<nl>ok and make sure you have ur phone on sat cause im gonna call before i come just to make sure<nl>yeah<nl>i know its no problem for me i dont mind<nl>yeah if i leave right from work can i shower at ur place<nl>i didnt wanna scare you off thats why i said 45<nl>im gonna mapquest it<nl>you gonna have your phone<nl>well i get off at 430 and im gonna get gas and cash my check so make it 5 sharp<nl>did you save my #<nl>i hope your mom really is gonna leave<nl>hey is she able to check your messenger list<nl>no i mean on here<nl>you should always enter ur id and password in instead of auto login<nl>well i guess were all set then<nl>null,null,
p,39bd8b11509b5ddc5948b5b77f034ea1,i had a shitty day at work today<nl>i got a 90 day review today and my boss says people were complaing about me but they like to be really picky at my job<nl>dumb stuff whatever they can find im getting tired of it all bout to start lookin elswhere i wanna be a personal trainer anyway<nl>yeah they dont deserve me workin there<nl>thats sweet:"<nl>i got big shoulders<nl>and a big cck<nl>what time does she leave on sat<nl>oh tommorow<nl>yeah you definatetly gotta call me tomorrow but only after she leaves too<nl>so by the time i get off work shell be gone<nl>or no<nl>she leavin at night<nl>ok lets do that and keep everything the same time<nl>yeah definately and call me at 5 just so i know everything is good<nl>its gonna be fun<nl>i gotta shower and stuff<nl>bye<nl>null,null,
p,e4c7c376bbd07aeb4a59684a2b94a664,Hello sexy<nl>how are you?<nl>having a good day?<nl>same<nl>miss me?<nl>absolutely<nl>still want me?<nl>:-)<nl>i have to go<nl>just got on to check if you were here and say hi<nl>love you too<nl>:-*<nl>have a great night and fantastic day tomorrow<nl>null,null,
p,4ab0a550ebb27f9a95e31ccbf0114850,kool<nl>sure<nl>its been planed for awhile<nl>ill ttyl sweety<nl>nite<nl>null,null,
p,80706012f8f9f1175c8e37c306394727,yeah im here<nl>im not going to be able to come see you<nl>i just cant do it<nl>im sorry<nl>nothing against you at all...its just the age thing<nl>your perfect<nl>i know it sucks<nl>of course<nl>its not that<nl>i dont know what to say  i was looking forward to seeing you<nl>just cant do it<nl>i just made my mind up last night<nl>i know....i know your pissed  but i hope you can understand from my end<nl>believe me nothing would be more fun<nl>but i have to live with it<nl>i know<nl>im sorry it really sucks for me too<nl>u can to if thats what u want<nl>i hope we can still be friends<nl>huh<nl>i told you i would be here and give you my decision and i am<nl>least give me some credit<nl>i will talk to you later if u want to talk...im gonna go for a bit though<nl>im sooo sorry please believe me<nl>the risk is too much for me<nl>no just going to get someting to eat<nl>im sorry<nl>im glad u did.....<nl>i really tried<nl>if u were 16 it would be all legal<nl>your making me feel like shit now im just gonna go<nl>dont know what to say<nl>im gonna go now though<nl>talk to ya later if your not too pissed<nl>null,null,
p,b4a8480c88776ca09e50c327a56f5e16,hello there<nl>how have you been<nl>was that good or bad that you went<nl>oh too bad so sad<nl>it was ok did one massage<nl>did you do anything exciting<nl>I drove by costco on Sat<nl>I went by around one going to the ladies home to do her<nl>I was almost out of her place by then<nl>how did you do on your tests<nl>ok<nl>yes school is like that<nl>yes I will be here<nl>I may still be at midas getting my car fixed<nl>I still want to meet you<nl>null,null,
p,926981922f4a48d98ebc92a9375e5d45,u here?<nl>r u gone forever?<nl>I guess you don't want to talk to me any more<nl>null,null,
p,d18fb2dc834414a71aace67bee91c432,YAY chels is back! lol<nl>awww<nl>your even on lol<nl>:(<nl>i've missed talking to u<nl>no more getting grounded pelase lol<nl>good<nl>don't skip school<nl>lol<nl>u can miss behaev in other ways though ;) lol<nl>me too<nl>lol no<nl>i hated when u were ebcause we couldn't talk<nl>your still a cutie ;)<nl>:-P<nl>awww. can i join?<nl>u in bed ha<nl>:-D yes i am<nl>night. Nice hearing from ya though :)<nl>awww<nl>lol stop bluyshing<nl>lol<nl>nite dork<nl>null,null,
p,a03edc2f70bbebc73ef3ba3f06968360,well i hope you have happy 4th :-:<nl>null,null,
p,a03edc2f70bbebc73ef3ba3f06968360,Gosh ur silly<nl>Mwah<nl>Going to get lunch.<nl>What r u doing gf.<nl>Yea am awake.<nl>Nope<nl>Did u miss me.<nl>Awww<nl>Dennys<nl>Ur up early<nl>Oh so ur alone sweet<nl>Cool<nl>So did u sleep good<nl>Lol well u went to sleep later then me<nl>null,null,
