predator,senderID,letterLines,wordLines,numberOfLines,spaces,funkyWords,posEmoticons,neuEmoticons,negEmoticons,consecutiveLetters,alert,blacklist,misspelledWords,negativeSent,positiveSent,message
p,d18fb2dc834414a71aace67bee91c432,0,-1,1,0,1,0,0,1,-1,0,0,0,0,0,"i tried to call you tonight :( "
p,0599cd3f7fc15849844468b0702ff593,0,-1,2,0,0,0,0,0,-1,0,0,0,0,5,"wow another day free "
p,f069dbec9ab3e090972d432db279e3eb,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"just looking for u "
p,f069dbec9ab3e090972d432db279e3eb,1,-1,1,0,4,0,0,0,-1,0,0,0,0,5,"hey there i hope u had a good night last night...and slept good....i wished we could have chatted longer...i should be on later in the afternoon...hope we can chat then "
p,afe8ba8af6d0677a79ce0284cb9cc63a,0,-1,1,1,0,0,0,0,-1,0,0,0,0,0,"hello beautiful! "
p,0599cd3f7fc15849844468b0702ff593,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"hi "
p,2d08262caa29b1bebeb24e9ad0c60ece,1,-1,4,0,2,0,0,0,-1,0,0,1,0,0,"hi robin are you there? i'll be on later on tonight. look for me ok kissessssssssss dan "
p,89319407d854bb82113349ecf7ce3682,0,-1,2,0,3,0,0,0,-1,0,0,1,-2,2,"hey baby!   how was ur day ? i am on and off the comp but invis so im me and if im here i will talk back  if not i will hope 2 see ya later tonight!! missed ya today!! "
p,0599cd3f7fc15849844468b0702ff593,0,-1,11,0,1,0,0,0,-1,1,1,1,-2,3,"still studying? just waiting to eat with you yes when you finish as you wish stil one of her panties steal i see ok i wish was there to lay next to you ? "
p,a03edc2f70bbebc73ef3ba3f06968360,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"u can still call "
p,1290ea419856093edf96b1263cb1ca1e,0,-1,2,1,0,0,0,0,-1,0,0,0,0,0,"hello r u there? "
p,89319407d854bb82113349ecf7ce3682,0,-1,1,0,0,0,0,0,-1,0,0,0,-2,0,"i miss ya "
p,80706012f8f9f1175c8e37c306394727,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"hi "
p,f069dbec9ab3e090972d432db279e3eb,0,-1,1,0,1,0,0,0,-1,0,0,0,0,0,"im back...r u around still "
p,c1f43e1c992120a1c460b8ef7d0b4e9b,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"hi "
p,c62283536cf6261e5ffbcb323c8a2571,2,-1,14,1,3,0,0,0,-1,0,0,0,-1,5,"hi good and you won't be on the web much longer not worth what i pay for it crashes all the time sure and u have to get a phone number so we can talk won't be on the web monday already got it set up don't have a regular phone only a cell phone name the date and place ok "
p,e788b3a47e4d812ed26036a93272c134,0,-1,1,0,4,0,0,0,-1,0,0,2,-2,0,"awwwwww...i just missed u not to long ago...ok i'll talk to u tomorrow...goodnite baby "
p,03957f443c7790f9642db14bbc59df11,0,-1,1,0,2,0,0,0,-1,0,0,0,0,2,"i'm back. i hope you come back on soon. "
p,9f1180d3743c2e880a36aaefbb0a80ef,0,-1,1,0,5,0,0,0,-1,1,1,3,-10,9,"hey my carie bear  i hope i didnt get u scare again. i can b a dumbass sometimes  just worried that something will go wrong and this chance of being 2gether will b gone. i just write a quick one because i have 2 study 4 spanish midterm. just remember this my love i luv u. hope talk 2 u tomm.  later ty "
p,d18fb2dc834414a71aace67bee91c432,1,-1,1,0,3,0,0,0,-1,1,1,1,-4,8,"than you so much for the bday wish. i miss you too. i had fun tonight. i was safe and sober while all my friends got drunk and i had to drive them around lol "
p,926981922f4a48d98ebc92a9375e5d45,0,-1,3,1,0,0,0,0,-1,0,0,0,0,2,"hey u r u here? hope u getting online soon  im getting sleepy "
p,a03edc2f70bbebc73ef3ba3f06968360,0,-1,10,0,0,0,0,0,-1,0,0,1,-3,16,"yeah kinda yay did u fall back to sleep am up going bathroom gosh lol lol i wont lol have u been praticeing standing up yet so u said u would lol lol ur silly no ur silly ok "
p,4ab0a550ebb27f9a95e31ccbf0114850,2,-1,16,0,1,0,0,0,-1,0,0,3,-6,3,"im soo sorry you there? i peed then i had to do something sorry so whats up ah you ask your parents what time theyll be home? oh so i gotta be otta there by 8 just to be safe not really smashed my thumb it hurts hammer hey ill be back like 730-8 that ok? kewl "
p,a03edc2f70bbebc73ef3ba3f06968360,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"kisses "
p,503343ecf680e0899a3863cc8bf2b9dc,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"hey "
p,85346c8846fc694078665377fec333b0,0,-1,4,0,7,2,0,0,-1,0,0,0,-2,1,"hi cutie ;) i'm on now and will be on tomorrow morning around 9:30 ......... miss you ;) wish you were here :) will you be on tomorrow  morning around 9:30 or so ? "
p,22b43adc75cd94c074892cee0b964eb8,0,-1,5,0,15,1,0,0,-1,0,0,1,-1,4,"u online? got disconnected earlier. hey  i am going on saturday  i made up up mind :). just let me know if you are for sure and all. i'll be online in the morning  not sure about the night  i may pop in to see if you reply. :) it's gonna be soooo great baby. hey  i'll probably leave at 2 from here  so i should be there close to 6. if you want call me around 5:45 or so. :) i'll get some condoms. :) "
p,e4c7c376bbd07aeb4a59684a2b94a664,0,-1,13,1,2,1,0,0,-1,1,1,0,-2,17,"hello sexy how are you? having a good day? same miss me? absolutely still want me? :-) i have to go just got on to check if you were here and say hi love you too :-* have a great night and fantastic day tomorrow "
p,4ab0a550ebb27f9a95e31ccbf0114850,0,-1,5,0,0,0,0,0,-1,0,0,2,-2,0,"kool sure its been planed for awhile ill ttyl sweety nite "
p,80706012f8f9f1175c8e37c306394727,3,-1,34,0,4,0,0,0,-1,3,3,2,-25,21,"yeah im here im not going to be able to come see you i just cant do it im sorry nothing against you at all...its just the age thing your perfect i know it sucks of course its not that i dont know what to say  i was looking forward to seeing you just cant do it i just made my mind up last night i know....i know your pissed  but i hope you can understand from my end believe me nothing would be more fun but i have to live with it i know im sorry it really sucks for me too u can to if thats what u want i hope we can still be friends huh i told you i would be here and give you my decision and i am least give me some credit i will talk to you later if u want to talk...im gonna go for a bit though im sooo sorry please believe me the risk is too much for me no just going to get someting to eat im sorry im glad u did..... i really tried if u were 16 it would be all legal your making me feel like shit now im just gonna go dont know what to say im gonna go now though talk to ya later if your not too pissed "
p,926981922f4a48d98ebc92a9375e5d45,0,-1,3,0,1,0,0,0,-1,0,0,0,0,1,"u here? r u gone forever? i guess you don't want to talk to me any more "
p,d18fb2dc834414a71aace67bee91c432,0,-1,23,1,10,1,0,1,-1,0,0,6,-10,33,"yay chels is back! lol awww your even on lol :( i've missed talking to u no more getting grounded pelase lol good don't skip school lol u can miss behaev in other ways though ;) lol me too lol no i hated when u were ebcause we couldn't talk your still a cutie ;) :-p awww. can i join? u in bed ha :-d yes i am night. nice hearing from ya though :) awww lol stop bluyshing lol nite dork "
p,a03edc2f70bbebc73ef3ba3f06968360,0,-1,1,0,1,0,0,0,-1,0,0,0,0,5,"well i hope you have happy 4th :-: "
p,609f7b8e566e8d514eecf112d3d3bc95,0,-1,2,0,0,0,0,0,-1,0,0,0,0,3,"u sleep well i love you "
p,f538a2a92145534b4b61893399479fcf,0,-1,2,0,0,0,0,0,-1,0,0,0,-2,4,"why did u get into trouble 2 funny "
p,053364a8ce3df76dadd5fe75fb056f72,0,-1,1,0,0,0,0,0,-1,0,0,1,0,0,"hey i had to come back and get my other car mt honda suv now where are you  "
p,ca5496597b7151b9c2414c16c4ef5422,0,-1,9,0,2,0,0,0,-1,2,3,0,-2,2,"hey k no b/f yet? sorry if i cud i wud be too old i like sex and you are a virgin ( u mad? why? "
p,f069dbec9ab3e090972d432db279e3eb,2,-1,1,0,5,0,0,0,-1,0,0,0,-2,3,"hey there...im glad u are back on ...and got it fixed...i was just checking to see if u were here...mmmm im missing you girl : "
p,fac3a2081264f1dbb943eaf7165d8fc3,0,-1,1,0,0,0,0,0,-1,1,1,1,0,3,"hey sexy have a wonderfull day "
p,d18fb2dc834414a71aace67bee91c432,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"hey hey hey "
p,aebe7a87ad50fbad92d9931c49cae848,0,-1,2,0,3,0,0,0,-1,0,0,0,0,7,"wow  so glad to hear your voice:x i gotta go to town for a bit  i'll look for you later  bye for now:-* "
p,d18fb2dc834414a71aace67bee91c432,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"u here? "
p,03957f443c7790f9642db14bbc59df11,0,-1,1,0,0,0,0,0,-1,0,0,1,0,0,"hey katie  where are you? "
p,503343ecf680e0899a3863cc8bf2b9dc,1,-1,14,0,2,0,0,0,-1,2,2,2,-2,11,"hey miss me? uh hu u been horny lately? cause i wanna know lol have u? lol ummm if u were here u would be i do and id get u off i know u want to cum for me u want my hands touching u dont u? ok i wont touch ok lol "
p,fac3a2081264f1dbb943eaf7165d8fc3,0,-1,3,0,1,0,0,0,-1,1,1,1,0,19,"moring sexy hope u sleep good i would like an answer to what i ask latter today please like i said i know what i would like to get out of this want to her your 1st have a nice day:x "
p,89319407d854bb82113349ecf7ce3682,2,-1,47,1,4,0,0,0,-1,3,3,3,-8,11,"hihi] ur back sexy  nope stroking my dick jk i just got back ? who? no cam try k i wasnt silly u want me to do it later 4 you  dont u ? r u there i got booted i asked u a question did u get it i didnt see the answer really can u be in ur nighty tonight or tee n undies  u dont wanna or u wanna be undressed all together lol  u tell me i know it gets u hot mom gonna be home k gotta be carefull what time 4 u allowed up til if ur busy chatting i will let u go k h/w whats she doing oh u can see her when she comes in ur room k baby i miss ya mmmmm wish ya were here ok go i will be around maybe invis love ya  "
p,89319407d854bb82113349ecf7ce3682,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"are ya on today "
p,80706012f8f9f1175c8e37c306394727,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"whats up "
p,c62283536cf6261e5ffbcb323c8a2571,0,-1,3,1,2,0,0,0,-1,0,0,1,-2,2,"where are you hope nothing's wrong   i'll be back at 10 :x:-* "
p,2d08262caa29b1bebeb24e9ad0c60ece,1,-1,8,0,1,0,0,0,-1,1,1,2,-2,5,"hey babe where have u been i was in la looking for you last week i wanted to meet you it was my only chance for a long time please call me when u get a chance ok 367-8491 i miss you sooooooooooo much kissesssss dan "
p,c62283536cf6261e5ffbcb323c8a2571,0,-1,2,0,1,0,0,0,-1,0,0,0,0,0,"hi i'll be on today "
p,c1f43e1c992120a1c460b8ef7d0b4e9b,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"hun where are you "
p,f069dbec9ab3e090972d432db279e3eb,0,-1,17,0,5,0,0,0,-1,0,0,5,-2,8,"i cant stay long i just needed to see u and say hi hi i didnt want to leave so fast either ok u r sweet i cant beleive i gave u my number lol it is with me for sure : ok....ill check back in a lil bnit luv...k email me if i dont come back and u have to leave ok i did : ok bye for now sweet cutieann mmm u r something : "
p,9f1180d3743c2e880a36aaefbb0a80ef,0,-1,1,0,5,0,0,0,-1,0,0,0,0,15,"i hope to talk to u tomorrow i have good new and most likely even greater new to tell you  if dont see u tomorrow and not sat. i try 2 see you on sun or on the week days. hope 2 talk 2 you soon i cant wait 2 tell you the news. love u even more. sweet dreams. "
p,0b6b05c740a1bf50ca7f9a461598a3b9,0,-1,2,1,0,0,0,0,-1,0,0,0,0,0,"hello? yep yep yep "
p,6f35a1f69fd4ae82056e4bc6a8a84575,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"hey "
p,89319407d854bb82113349ecf7ce3682,0,-1,1,0,1,0,0,0,-1,0,0,1,-4,0,"u must be tired  u signed ur xanga but never signed on yahoo. miss u "
p,d79fcf39ef0828bb234b60b90a1fd725,2,-1,24,1,4,0,0,0,-1,1,1,3,-5,20,"lynda? im so sorry  i woke up late and then i went to eat something ok heres the thing...if i leave by 2...i can only stay like 1-2 hours next weekend i could stay 4-5 hours lol i just want to make the most of the few times i come to see you per month okay but do realize that in 2 weekends he may work and i could stay longer than too but if i come today i may not be able to in 2 weekends well maybe i still can lol and why is that lol dont call the cops lol me too but you are fine with 2 hours? alright let me see what i can do call me in 2 hours crap i wont even have time to shower eww bunch of cologne lol ok call me in 2 hours and what about your dad what if i am in your house and he comes ok call me in 2 hours ok "
p,d18fb2dc834414a71aace67bee91c432,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"u here? "
p,6f35a1f69fd4ae82056e4bc6a8a84575,1,-1,3,0,2,0,0,0,-1,0,0,4,-2,2,"my valentines day song to u! thinking of u alot today!  ill be on all night tommroww and satyrday night maybe u can call me and we can talk on the phone this weekeend! hopefully ! it would be nice! "
p,f91e272c9481c92c08505fffbe726053,0,-1,2,0,0,0,0,0,-1,0,0,0,0,0,"whats up how have you bee? been? "
p,e4c7c376bbd07aeb4a59684a2b94a664,0,-1,4,0,1,0,0,0,-1,0,0,0,-3,0,"i miss you baby how are you? sorry i havent been on much > "
p,fac3a2081264f1dbb943eaf7165d8fc3,2,-1,1,0,0,0,0,0,-1,1,1,0,0,9,"hey sexy little lady hope u had a good night sleep any wild dreams just wondering wont be back until 11pm if your up if not i will just have to wait until tomorrow  "
p,0b6b05c740a1bf50ca7f9a461598a3b9,1,-1,13,1,0,0,0,0,-1,0,0,3,-2,4,"yeah im here im chargin my cell and getting dressed how am i late? i asked you lastnite 4 30 was ok member? well i did lol ok ill call you in a few hey wait heres my cell call me when you get out of the shower 9899151974 ok ima go cash me check and head that way right now pk ok "
p,fac3a2081264f1dbb943eaf7165d8fc3,0,-1,1,0,0,0,0,0,-1,0,0,0,0,0,"u awake "
p,2e265f9b8ee76269872d56d5c6c0335b,0,-1,1,1,0,0,0,0,-1,1,1,0,-4,0,"damn u signed out this same min "
p,fac3a2081264f1dbb943eaf7165d8fc3,1,-1,28,1,4,0,0,0,-1,2,2,1,-3,17,"i am back u want your suprise k got to get a pen and paper got to write some numbers down i got a calling card for u to use to call me unless u dont want too i know u r worth the .99 cents i spent on it just kidding ready u do have a touch tone phone lol when u use the phone u have do u push button lol k first 1-800-986-5171 going to ask for this number 704 7470 065 then will ask for the phone number 512-785-3204 u r not mad i hope well if nothing else i will at least get to maybe here your sexy voice k but the million dollar question is will u use it it ok k thank u ;;) i will be here "
p,850f47f5c88b660f1b096785ddc197a1,1,-1,12,0,2,0,0,0,-1,1,1,1,-12,4,"hey what happened to you? i'm here lol no i'm at home yeah  i didn't see you on line all week  so i got worried awwww i missed you  babe i was afraid to leave without checking in with you one last time hey! don't worry i will get down there can you call me? "
p,d18fb2dc834414a71aace67bee91c432,1,-1,2,0,8,0,0,1,-1,0,0,0,0,2,"hey there. i should be home at like around 945 tonight. don't goto bed without talking to me lol. i have school tonight :(. or if you have aim u can message me there. i'm always on it during class. my screen name is jkspeedster1982. "
p,fac3a2081264f1dbb943eaf7165d8fc3,0,-1,1,0,1,0,0,0,-1,0,0,0,0,3,"have a nice day;;) "
p,fac3a2081264f1dbb943eaf7165d8fc3,2,-1,3,1,3,1,0,0,-1,1,1,0,0,18,"such sexy photos u have love then all hope u had a good evening good moring it is 4:35am yes i am up that early love your last 2 photo u had up. also wanted to say the i think your a 30/32a-22-28 for your measurements "
p,d18fb2dc834414a71aace67bee91c432,0,-1,1,0,2,0,0,1,-1,0,0,0,-2,4,"lol i did answer you :(.i said yes i do miss you :( dork "
p,a03edc2f70bbebc73ef3ba3f06968360,2,-1,12,0,1,0,0,0,-1,0,0,4,-5,7,"hey sorry had phone problems what yoou doing cool and get what nice i missed you too baby i cant wait to see you yuppers am flyin tomorrow moring 7am was suppose to but the my flight got canseled :-* its ok i still love you "
p,afe8ba8af6d0677a79ce0284cb9cc63a,0,-1,1,0,1,0,0,0,-1,0,0,0,0,0,":-* "
p,2a77f862a19d8d47d21692543e90dee8,4,-1,1,0,0,0,0,0,-1,0,0,0,-4,7,"hi hun i hope your feeling better and that everything is ok ill keep checking through out the day to see if your on if i dont hear from you and i think you will really like your necklace miss you "
p,fac3a2081264f1dbb943eaf7165d8fc3,1,-1,1,0,0,0,0,0,-1,0,0,0,-2,10,"sorry about that big lighting strike knocked out the power just now got me internet back up well hope you have a wondering day hope to talk to you latter on this evening hope you had some sweet dreams  "
p,c62283536cf6261e5ffbcb323c8a2571,1,-1,4,0,1,0,0,0,-1,0,0,1,0,0,"just wanted to let you know i'm canceling my internet tuesday guess your not coming on bye =(( "
p,3e97c68b68f9aa0fb7d705a65c6a8443,0,-1,1,1,0,0,0,0,-1,0,0,1,0,0,"hello how was your sking "
p,e4c7c376bbd07aeb4a59684a2b94a664,1,-1,3,0,1,0,0,0,-1,0,0,0,-1,0,"sorry i had to go so soon ttyl :-* "
p,39bd8b11509b5ddc5948b5b77f034ea1,5,-1,41,1,0,0,0,0,-1,2,2,2,-12,13,"whats up  call me  you cant when its on a charger  ok  wow what  oh  yeah i wish i had more time to work out though  yeah ill put my cam on hold on  ty  im just web surfing  hey how long have u been using messenger  well u kno how when you go to search for a room and you have the join room tab on the pop up  isnt there supposed to be another one for like personal rooms  yeah thats what i thought that sucks cause they were the shit  now they do  i wonder why they did  aol is okay  but the profiles suck and alot of people dont fill em out  well i can wait a few more minutes  i dont like quick conversations  727 254 1585 eli "
p,7dec33a7c4fc1d7295dea7cc5b966b5b,1,-1,51,0,2,0,0,0,-1,4,4,1,-5,13,"im good and you  so can you call me or leave me your number and ill call you hun  >  hey call me  can i come over  ok so call me  when that  what time  ok  ok can i stay  like the night  ok  what u want to do  have sex ???  alot of sex  alot of sex  u want to have sex  alot  to me yes to you idunno  no not yet  sorry  ok promise  wow you hung up om me  well you should call me back  ok  ok "
p,fac3a2081264f1dbb943eaf7165d8fc3,3,-1,105,2,5,0,0,1,-1,6,6,6,-6,37,"little miss sexy  how are u doing this evening  just ok  me great  not for u  and u  no i am not  boring  and yours  how was school  learn any thing today  k  so how are u doing  smiling  at u  yep  so what are u doing  have any homework  probley got it done already i c  so whats on your sexy mind  actually was waiting for u  but i fugered that you were doing your home work  put a smile on my face when u loged in  it was ok  :d  so u ready for bed yet  humm  may i ask what u have on  not yet  :-*  sounds comfy lol  what color  so do they have a mall there  been to it yet  so what color is your comfy pants n top  nice  my favor color  so u been to the mall yet  i c  may i ask y not  lol ok  just wondering  ;;)  not at all  :(  ok u too  sweet dreams  :-*:-p on the lips  yea u like  maybe  or not  u still there  nite sweet sexy dreams ok "
p,4cf8a879997585d68c7cdd49401b9e86,1,-1,93,0,19,0,0,0,-1,4,6,3,-1,22,"hey cutie  hey  talkin to u  getting changed  dont know  why???  i am done for the day  in my room yes  y???  u want to see me???  nope  digital camera  what do u want to see???  tell me i can show it to you  like what???  lol  want to see something sexual??  hey sorry i had to go get my camera out of my truck  u want to see my man hood???  lol  just in case i shave there so its not hary  is that ok??  is it attractive???  why not???  oh  so  realy  what are you going to do with it???  i want what you want  what one???  just off the freeway??  i think i know where that is at  ya so u want me to stick that in you???  i can do that  can i play with your boobs too???  tight jeans what about undies and a bra  i will have a black button up shirt and some blue jeans  can i take off your panties???  mmmm  can i take pics???  can i cum in your mouth???  it tastes good i hear  lol  humm  have you ever played with yourself??  ok  talk to me later tonight if you can "
p,fb169d16c42ca83583dd05b3f4d7fc98,6,-1,73,1,7,0,0,0,-1,4,4,6,-17,29,"you there?  you got quiet on me  so you sure oyu want me to come over on friday?  you got any new pics?  yea i had seen most of tthose lol  so how old are you again  yea i just wanted to make sure  i just need to watch my ass lol  i am 22 ya know  lol  so what ya wanna do on friday?  wanna go get some lunch when i get there??  lol no keep the money its all good  i figure since we both just meeting each other being in a public place might be a lil bit easier to talk ya know  since we arent just alone  lol no im making you walk! no silly  is there a mall by you?  really that sucks  malls are always fun your friends can see you with some guy whos 8 years older than you lol  westland  how do you not know the name of a mall by you?i take it you dont go there very often  :-t  its a mall...inside?  thats gay  right  sweeet  well im off to get my tat  son on my elbow  sun*  with a star with in the middle  and i just got my last name on my back last week  in some sweet ass lettering  yep and then the tribal on my right arm but im having him re do it prolly soon  want it bigger  but i gotta get going its an hour drive for me its in ann arbor  why dont you  586-565-1790 call me so i know i can call you :-p "
p,2a77f862a19d8d47d21692543e90dee8,1,-1,5,0,1,0,0,0,-1,0,0,1,-7,1,"hi hun im sorry i missed your calls i was in meetings all day i did get your messages though pls dont be upset im off work now so if you get this anytime and you call ill answer i promise  ok  > "
p,1d911cc805cce729269c8d357dc0f0fe,1,-1,63,3,0,0,0,0,-1,2,2,3,-17,3,"about what  nothing u  no  about what  about what  ok then leave  u wanna meet?  i wont meet u at ur house  yeah  maybe  do u only like older guys  would u see a guy under 18  no  stop asking  what  do u have money  can u get a taxi  u said no when i asked to meet u at the park  ok meet me at the park  6  yea do u  why did u say no yesterday  were u looking out ur window when u called me  whynot  so u were looking out when u called me the first time  ok fuck off  there were police there when u called me  u fucking liar  ok ur lying and blinde  bye  dont talk to me  iggy "
p,2d08262caa29b1bebeb24e9ad0c60ece,1,-1,11,0,9,0,0,0,-1,0,0,2,-5,13,"robin  call me anytime today ok. it doesn't matter what time ok. 210-367-8491 today is sunday aug. 1st  i love you  kissessssss dan  robin if i don't answer  leave me a message with your number so i can call u back  ok.. if i hear your mom answers it ill just play it off like im looking for a guy named rudy or something ok. that way it seems like i got the wrong number ok. hope to heat from you sweetie  i cant wait  love dan "
p,a03edc2f70bbebc73ef3ba3f06968360,1,-1,25,0,2,0,0,0,-1,0,0,2,-4,8,"its ok  k  ok  yay what did ur gpa want?  oh cool  so if i get down in the evening do u think u could get out?  would u have to go home that nite?  cool hoping sarah dont call huh.  ok just gotta make sure we stay a secret  in abit am going bathroom  luvs u  lol yes am sitting down gotta pratice.  sorry lost service "
p,13ff9f88ad6e1242f30cb4c7d4a36ed7,10,-1,121,4,16,0,0,0,-1,2,2,19,-12,39,"u there  thought something like that.its cool  so how did your day go'''''''''''''''''''''''''''''ya  why is that  why whats wrong  ya sry had to ck dinnier  red necks....why do u say that  so playfootball or any sport  cant u do something elese  i think sometime in the after noon  well see  why  oh i see.........theres always cabs  ya u do just have to call them  worry about that later  talked to the lady at the hotel all ready  ya.why  no not really she was very nice  just asked me if i smoked or not what my name was  nope  did'nt like it  whould u do it again  cool....what is there to there thats fun  ooooo  good  its for real.unless something happens.........but ya it is i whould'nt lie  whats there not to like  is your hair still kinds gold color  oooooooo i see  i have to chk in.u will be in school  i will be at the restrant  having coffee or something.is there a bar there  ya  go back to the room  how late can u stay out friday  ya if u want to  i have to be out of there sunday afternoon  no cant thurs day have to make it friday  its ok thats two days  how about your grandma  what will u tell her  will she beleave u  then ya if u can that whould be cool  what ever you want to  u said u never slept with a guy this will be a learning experence  i will make it as special as i can ok  we will mess around with other suck j/o kiss  each  i can get some  its cool  ya .theres all kinds  i'll see ok  ya  ha ha what  ya just like a sabor  it will be a good weekend  of what  tell me what happens in the dream  cool.sounds like fun  ok  im me when u get back "
p,6283fab0062e2eb309261acf647abd98,11,-1,121,2,0,0,0,0,-1,7,7,4,-34,59,"hey my dea how r ya hun  dear  very good i just got a new game  its called god of war 2  yea  its really bloody  but its good  some of the game is better then the first but there are better parts as well  well i was use to the first game so i kind of know already what i should be facing  some things are diffrent though  well i am playing it on easy mode first just so that i can see what i am up against but yea  there are new places new monsters and gods that i must deal with  thanks im already killing them  did u get my message last night  one other thing i am playing it on my new 50 inch screen tv so it looks awesome  yea i just bought it  well when u work hard and when u save up u can buy whatever u want  it is  yea i had alot of fun buying these toys lol i got a big sale on this tv as well like 700 dollars off of the origional price  i think  it is  so did u get my message last night  i was so exhausted  yea  i swam like 2 miles yesterday and 1 mile today  yea i got like 9 hrs of sleep  so did u miss me  so what else is new is dad treating u nice  why is there something wrong  so have u said anything to ur friends or are they wondering why ur talking to guy my age  oooo  ooo  i saw ur profile and some girl said are u crazy or something  yea lol  with what  o ok  so has anyone ever asked u about me with my profile  wow ok  ooo no the pic is actually from the new movie spiderman 3  so whaty r ya doing now  yea  im soppose to go and meet up with my friend soon  no its a guy  we have been friends for the past 3 yrs  did u think i was gay  what is that soppose to mean  im not gay  and it is not a date we are exchanging music  u kind of made me mad for a second there  ok  no  fighting minotaurs  hey yea im kicking ass  no i am not mad at u dont get so jealous  i promise we will meet as long as u want to meet me  because ur always thinking of me going on another date  o really  i think u already have stronger feelings for me  o thanks  yea i cant stop playing i am getting new powerful moves  yea i am but it will be a very long time "
p,5778ac8dcffe9bbacf3c0415fdb362d6,0,-1,19,1,2,0,0,0,-1,0,0,1,-3,4,"hey what are you up to  nothing  no whats going on  yeah sorry  i'm still at work what are you up to  yeah  so you do anything today  hold on  hey sorry about earlier i was in front of my boss and couldn't talk i'll be on pretty early tommorow morning if you want to talk about hooking up some time i should be on around 8 in the morning  hey? "
p,c62283536cf6261e5ffbcb323c8a2571,1,-1,29,2,0,0,0,0,-1,0,0,1,-3,10,"hi babydoll  in tucson  yep going to san diego in two week's  see some people  big hug  kiss  love struck  will you marry me?  when your 18  we would get in big trouble  your to young right now  yes just got a package from ups  paper work to sign and a gps for the motorhome  global positioning system  i put an address in it and it shows and tells me how to get there  what  in february "
