p,af7a0adebf50023598764bdaf2080be4,Hey sexy.<nl>How are you?<nl>:*<nl>What have you been up to?<nl>Awe no.<nl>I am sorry :(<nl>Do you want me to come make you feel better?<nl>Awe well that could be.<nl>Yeah I would like to come see you ;)<nl>Well of course I want to.<nl>What would you want to do?<nl>=P~<nl>I can think of a lot of things ;)<nl>Maybe :"<nl>Well I would like to lick your nipples and your pussy.<nl>=P~<nl>You will probably moan instead :*<nl>But if you giggle I will make you feel comfortable.<nl>:D<nl>When will you be home alone?<nl>That is fine.<nl>Just let me know :)<nl>,null,01956b8f45560d2d44d594f36a66f526,
p,c62283536cf6261e5ffbcb323c8a2571,hi<nl>took the cast off<nl>,null,f43d8775b7de7a66b5abd49b63fe1c8f,
p,3cf9477a8025ec6420d1e195e2b76324,hey listen to me. I will be leaving at 9:30pm. I will get there before 10. If I dont' get there when you arrive  call me on my cell phone. 909-262-1470. so yeah. can't wait. leaving in about 10 min. :0 bye cutie<nl>,null,3ce46e3384cbf0402ca58f95b5a96faf,
p,a03edc2f70bbebc73ef3ba3f06968360,loves you miss you:-*<nl>,null,47eaba65cd2f68e1e306d96fe1e0d89a,
p,fac3a2081264f1dbb943eaf7165d8fc3,hey sexy<nl>,null,af9923a77e580a5196f01ab0910fed65,
p,902cddc2765a0700c9d1d543c9a4d52f,so wat now ?<nl>????<nl>,null,43bc12a848b76a9aa4dabbaa239b155f,
p,13ff9f88ad6e1242f30cb4c7d4a36ed7,having any fun yet<nl>,null,24e99bdb490b7c7c15c3e4f81706bb72,
p,4ab0a550ebb27f9a95e31ccbf0114850,ok<nl>whats your house number<nl>so i can call on the way over<nl>hmmm<nl>how far is the walk?<nl>right?<nl>ok im just making sure<nl>since i cant call you<nl>what time are you gonna leave?<nl>ok<nl>what time are you gonna leave?<nl>wanna leave right now<nl>i want to*<nl>why<nl>how long do you ave left?<nl>well make are own movie:-P<nl>well pretend theres one<nl>lol<nl>lol<nl>what about that friend?<nl>whats going on with him<nl>your age?<nl>ok<nl>what time you leaving<nl>ok<nl>when am i leaving?<nl>ya probably<nl>around there<nl>so you got my number<nl>want it?<nl>562-900-1769<nl>,null,b4317d09463b812516078618db56c536,
p,a03edc2f70bbebc73ef3ba3f06968360,Kisses<nl>,null,baf66316e0f3807afda8222c0ab60357,
p,fac3a2081264f1dbb943eaf7165d8fc3,uthere<nl>,null,b024e8294cd1dd75f84408b805569947,
p,1290ea419856093edf96b1263cb1ca1e,hey Aimee<nl>how r u darling?<nl>why u r coming so late in the nights?<nl>It is 12:39PM<nl>and I Am feeling sleepy<nl>please come soon<nl>,null,aa48e932a0e1fa0bb2974ef689f69fc4,
p,4ab0a550ebb27f9a95e31ccbf0114850,hey hotti<nl>not much<nl>how was your new year<nl>that sucks<nl>im suppose to come over sat huh?<nl>can i come over sun?<nl>or during the week  cause i mite go to glamis this up coming weekend<nl>hmmm<nl>i guess i have to wait another week then<nl>ya<nl>sorry<nl>whats wrong with during the week?<nl>i know<nl>ill ttyl<nl>,null,d91fede93ee7ae97e986f4165ac945f5,
p,1290ea419856093edf96b1263cb1ca1e,hey Aimee  it is 1:30AM and still now I could not see u<nl>I am really feeling sleepy<nl>I love u honey<nl>i should go to bed now<nl>see u tomorrow<nl>,null,a3fff77ccc142c31e1b84a5fc7d3fa77,
p,f069dbec9ab3e090972d432db279e3eb,hey girl...sorry i got in so late...it looks like u tried to stay up<nl>wishing u couldnt sleep...and wanted to chat a lil..but maybe tomorrow<nl>,null,e8ed05ef75c82823c9dcf87a88450953,
p,f069dbec9ab3e090972d432db279e3eb,r u there<nl>lol<nl>hey<nl>how r u doing<nl>im good....its been a long day<nl>just started early this morning....and then had to stop at a dealership...and then get the flight here<nl>how was your day<nl>lol<nl>r u busy chatting with someone else?<nl>tell her i said hi<nl>why<nl>about me u mean?<nl>aahhh....ok  thought u did<nl>k<nl>r u going to be on for a while<nl>i just walked in...and wanted to unpack and shower and stuff....will u still be here then<nl>uh oh<nl>in math??<nl>hhmm....so maybe u wont win the bet then huh<nl>lol<nl>ok....well brb<nl>,null,4fa01fff6b082b5fc12d8c43abca9366,
p,6f35a1f69fd4ae82056e4bc6a8a84575,hey i didnt have to work late!! so i am home all night!!! :-*<nl>,null,6f040109ef63ffc8bbbfc8a1304fdd2b,
p,8cd850ea4215ee7c4b94b6bcc0bae593,hey  sorry i missed you   i went off and left my computer on  my bad<nl>,null,e0923aea762f414bfcf1c2d0440cb40e,
p,03957f443c7790f9642db14bbc59df11,Hello Katiedid  I will be on all afternoon and evening so I hope to catch you there.<nl>Please leave your messenger running so I can contact more easily. I miss you!<nl>,null,9c81d7ee686bc6047ac010d5a0a5ad50,
p,1290ea419856093edf96b1263cb1ca1e,hey Aime<nl>it is 12:45Am<nl>I am feeling sleepy<nl>we will chat romorrow night<nl>take care<nl>:x:-*<nl>,null,35bbefd2068ae346b42d458fef660e7f,
p,e4c7c376bbd07aeb4a59684a2b94a664,Just having some issues  need to work them out<nl>family issues<nl>daughter<nl>i cant be tempted to get on here when i need to focus on her<nl>shes with a friend<nl>but she will be home soon<nl>that is not even close to being true<nl>but i do have to go<nl>,null,b05697ecdd0aea59c4ad3424f135f92a,
p,e4c7c376bbd07aeb4a59684a2b94a664,want to make out?<nl>:D<nl>:-*<nl>gtg<nl>be on later<nl>ttyl<nl>love u<nl>><nl>see ya sweetie<nl>,null,f42a151acab3125adf49465f61068546,
p,2918b2f2b8fe0d6f185ec6a2dd79c632,hey sweetie<nl>,null,cd23ff85383ed0ae72e1e91a284b6829,
p,1eb17bd9642e93fa84969b71bf387a1b,hello there where u been<nl>,null,6dfc8c20542ff8ca5848fbdd74acdfc8,
p,f069dbec9ab3e090972d432db279e3eb,:-<nl>,null,45533e61408867b90e6bc96aa58d21b9,
p,13ff9f88ad6e1242f30cb4c7d4a36ed7,hey<nl>u leave your comp on again<nl>ok guess u did<nl>,null,03bbc84d1168088bbf04b9f4af40794d,
p,2e265f9b8ee76269872d56d5c6c0335b,hy u home<nl>,null,1d92861841513e08e089b841f54a823b,
p,0599cd3f7fc15849844468b0702ff593,hello<nl>,null,6b84313fc76ef48709d59bb679abd530,
p,fac3a2081264f1dbb943eaf7165d8fc3,hey sexy lady who u sleep good i hope<nl>,null,4f32f4457a67a7bfed1d8e76bf14d69b,
p,a03edc2f70bbebc73ef3ba3f06968360,hello gf miss you:-*<nl>,null,d226a79a8349b8163ff108feb5fb0601,
p,1290ea419856093edf96b1263cb1ca1e,Hey Aimee I am so sorry U just missed me last night. I was feeling sleepy so went to bed by 1Am.I hoe we meet tonight<nl>,null,086e6170215c7ab1313a923a860c07fb,
p,0599cd3f7fc15849844468b0702ff593,hi<nl>give me 10 minutes<nl>,null,cb4530495c41cdb38d2a77148edd7fc0,
p,c1f43e1c992120a1c460b8ef7d0b4e9b,hey you there haven't talked to you for a couple days<nl>,null,b9a6443337e0ebbb7c17954aed43cd89,
p,4851d3bd0d66d97ddb4437f0cb527a85,i would love to know ur thoughts<nl>i would love to know ur thoughts<nl>,null,31a44c88de564ced1ca2f02f9e3deebd,
p,a03edc2f70bbebc73ef3ba3f06968360,hey gf<nl>,null,08872d3fb745cce4143323fb02d1558d,
p,d43e87eedeb586fe9431568921e2fdf7,Hey...sup<nl>,null,6b514e690f36200548415cee1799aa7c,
p,d18fb2dc834414a71aace67bee91c432,u here?<nl>,null,8b35c0f46e8760a14454aaf333e49efd,
p,4982b68761043e693da736df5852a7c5,Ur mom stl going to ny dis friday?u got clas?<nl>,null,4050c8031fd57776576a53e802a6c68b,
p,af7a0adebf50023598764bdaf2080be4,Hey.<nl>How are you?<nl>You never talk to me any more.<nl>:|<nl>Oh well<nl>No big deal.<nl>Get some rest.<nl>:P<nl>I need to do that too.<nl>Okay<nl>Good night sexy<nl>:*<nl>,null,7602e91a47981a5d192c5a0276a4e7e2,
p,a03edc2f70bbebc73ef3ba3f06968360,hey gf whats up been up too im me asap i need to ask you something ok loves you<nl>,null,3ccdb2e89c1ec5f46aefce8cd987fabc,
p,89319407d854bb82113349ecf7ce3682,so how long ya gonna avoid me ?<nl>u know u felt good wit me. sry i cant change ur mind sweetie<nl>,null,e5a3fe7755ff43b6dc8a6c04555aa69b,
p,4c33926fc6765490b09943d81ec86469,im sorry but im not comming! Good bye!<nl>,null,ca4a57245f086fabea0470efceb0a653,
p,afe8ba8af6d0677a79ce0284cb9cc63a,:-*<nl>,null,94f2b06cc0a2bbfd80dcf5825d44c13a,
p,d18fb2dc834414a71aace67bee91c432,u here??<nl>,null,1e9ba816906a55911ba7837d9c74a18b,
p,5f325f9eef9f7e6da2b3cd5717b416de,u there<nl><nl>,null,1e7b5935d4a7f07b1f3684750724cf1a,
p,6f35a1f69fd4ae82056e4bc6a8a84575,i really hope u come on tonight i really wanna talk to u!! ;)<nl>,null,7e5cf2470f0b69eeba74b7c8b6132fad,
p,80706012f8f9f1175c8e37c306394727,u still here<nl>,null,534410008e9dbaca20bf9e927f3c8778,
p,c1f43e1c992120a1c460b8ef7d0b4e9b,you back yet<nl>,null,b5602c1844a673c515c9869f43a2dff4,
p,422af212405c94b69bbe0c7ca9c8477c,hey<nl>,null,680193aea67232c022b241ae9483f464,
p,fac3a2081264f1dbb943eaf7165d8fc3,hey sexy<nl>,null,c1b82d8b8bf77a587b1060f420417c7c,
p,81383171ca9da4d245dea449027c3d09,hey good lookin<nl>how you doing?<nl>I'm doing ok. looking up game info<nl>yeah  how was your day?<nl>just ok? no guys chasing you ?<nl>damn I wouldhave<nl>I'd sneak you to a bath room stall<nl>I'm sure we would  if caught<nl>so what are your plans for the night?<nl>lots?<nl>alright  I should let you go do it huh?<nl>,null,522c8ba54aabee81b4acdf137efaf140,
p,bc67b0731515b5e375e6c9aee82bad84,sorry about that<nl>hows everything going<nl>im still coming up with nothing to chat about<nl>yes i am off the phone<nl>far enough<nl>im just gettin ready to take off<nl>so have a good night<nl>and ill be in touch soon<nl>,null,3b43105723c0dd5d6ef2e6de25a85084,
p,c62283536cf6261e5ffbcb323c8a2571,hi<nl>,null,002ec0725fbeb1f5aa49a6530bcc2007,
p,fac3a2081264f1dbb943eaf7165d8fc3,k<nl>u there<nl>guess not<nl>,null,1b6abddef3dc3977a290b6e514242f89,
p,1290ea419856093edf96b1263cb1ca1e,hey Aimee<nl>r u online?<nl>message me when ur on line<nl>,null,38c69ef5e990fc76a30d03eefa6efea6,
p,f069dbec9ab3e090972d432db279e3eb,r u around tonight<nl>,null,10305c33a50472a79ae1c111b7b2fecc,
p,422af212405c94b69bbe0c7ca9c8477c,hey<nl>im about to go work on the assignment i didnt finish last night so ill sign on when im done ok?<nl>k?<nl>why didnt u call me?<nl>k<nl>well want to try to tonight?<nl>it has to be after 10 or my phone wont work<nl>k ttyl<nl>u shouold jack off to my pics and movie<nl>ill send u more later<nl>il make more for u<nl>yum<nl>k hot ttyl<nl>i did to yours too<nl>wish i had more<nl>u wont take more for me<nl>?<nl>,null,5123495ad775571b4a740e535eb87e7e,
p,d18fb2dc834414a71aace67bee91c432,hi<nl>,null,584b477c9d72cba184ea90751f37de4e,
p,fac3a2081264f1dbb943eaf7165d8fc3,ouch<nl>that hurt<nl>,null,5428792027044b3069a095e8050936fc,
p,a03edc2f70bbebc73ef3ba3f06968360,Loves yall<nl>,null,07dd4d51398c81c42c700797e7b077a9,
p,a03edc2f70bbebc73ef3ba3f06968360,Sorry cant have phone turned on the plane.<nl>Miss u to<nl>Mwah<nl>,null,6f21020ef517a4bd8823a719afdb9972,
p,4ab0a550ebb27f9a95e31ccbf0114850,i wanna talk to you b4 i go over<nl>,null,49f6aaaf59cacd3c74827e3f9e886137,
p,a03edc2f70bbebc73ef3ba3f06968360,Yeah<nl>Hows was sk8inh<nl>None the park is closing<nl>Yeah<nl>Its 9pm here<nl>Yeah i did have fun<nl>Every thing hey can chat with when i get home my phone is dieing<nl>Ill miss me<nl>:-*<nl>,null,2bbb3ef847ad7917037b580696658992,
p,f069dbec9ab3e090972d432db279e3eb,just checking to see if u were here....ill be back later<nl>,null,b7b70e1232b713e1ce0e4a64daea76e9,
p,6283fab0062e2eb309261acf647abd98,well hun im gonna go ill ttyl<nl>have a great time at the party<nl>and give me a call tonight on the cell<nl>i will<nl>call me<nl>ttyl mwah<nl>,null,d0a7dd669e7931a71eba69a29de09c6e,
p,5778ac8dcffe9bbacf3c0415fdb362d6,lol talk to you later on<nl>I'm right here?<nl>,null,4cb180f90641d4c44264d60b8c2f6eef,
p,fac3a2081264f1dbb943eaf7165d8fc3,do me a favor ok please try to give a straight answere when i ask question PLEASE hope u have a wonderfulll back at 3:30pm today<nl>,null,acf0b427d879d295fc0a0fcf239c36a7,
p,aebe7a87ad50fbad92d9931c49cae848,Hey  how are you Sweety?<nl>Ohhh no<nl>wanna call me?<nl>Ohh no<nl>Awww call me<nl>Still got the number?<nl>Darn Sweety<nl>Wish I could come help<nl>Any gingerala?<nl>Ok<nl>Good<nl>Great<nl>Too bad you're ill<nl>Nooo<nl>It's bad<nl>LOL<nl>They know when you're feeling bad<nl>Good dog<nl>A little work<nl>Waiting for you to come on<nl>That's ok<nl>I know you feel bad<nl>Yep<nl>You gonna try to sleep a little?<nl>Ok<nl>Sure  I'd like that<nl>Ok<nl>Bye for now<nl>:-*<nl>,null,012cd762a7e0a20819d99bafc66b12a2,
p,f069dbec9ab3e090972d432db279e3eb,just looking to see if my lil cutieann was here<nl>ill check back in a few minutes<nl>,null,fb389b17af3a277c62a52556f61b3033,
p,e67a150cbffcef5310a8c38f73281526,hey are you going to be on today.<nl>,null,20701ca1ef28d73cc0325551950086f6,
p,22b43adc75cd94c074892cee0b964eb8,hey girl  I'm getting ready to go. I'll be leaving at 2. :) call me at 5:30  I should be there or almost there. Bye<nl>,null,2be1c9f0a41e87af905a76609c733619,
p,d18fb2dc834414a71aace67bee91c432,wanna do my hw? lol<nl>,null,67805c12bad69a617fca048fa0bed020,
p,f069dbec9ab3e090972d432db279e3eb,still not here i guess...its 7<nl>,null,1a49db7b20a747f4a53ddb13e35c89fa,
p,9f1180d3743c2e880a36aaefbb0a80ef,hi sweetie  i miss talking to you i b on here around 10:30 tonight so i hope you be on and i tell you what you have miss and is their pics of you that i can see. Talk to you 2night i hope  i really miss you.<nl>,null,4b61765a7ff31f0e951dda0d957e0c3b,
p,5ab85183f8a646d56077048b35679525,I miss you too  where are you?? u never called me to my job! get online girl.. bye mami<nl>,null,87b922f5bb843a5038e702e55a3b5f1b,
p,e788b3a47e4d812ed26036a93272c134,hello...u there?<nl>,null,fc13e1191ff9e81aa4dee0c6822effbf,
p,6f35a1f69fd4ae82056e4bc6a8a84575,hey :-*<nl>,null,23323a13bd4a17dcb4e02b4b15808682,
p,70aca6a54d7d6b260273282143a685e0,hi<nl>ugh  r u there?<nl>lol.....i said hi  u didnt answer<nl>ok np<nl>aww ty<nl>im back<nl>all ready to go?<nl>oops<nl>it was ok<nl>didnt mean to put a question mark there lol<nl>ya<nl>how bout if i call u when im close and you tell me where to meet you<nl>awww ty.....ur a sweetie<nl>we can argue bout that later  lol........im ready to go  so c u<nl>><nl>:D<nl>bye 4 now<nl>,null,e41b4ae62001aa5abf9cc226110d0b9b,
p,7fc0a10ac4f945ebf4004b258179ad1c,hey there<nl>your mom left<nl>can i get your address<nl>tomorrow what time would you like me<nl>im headed to bed i have to work at 9<nl>,null,db505fdabc242fb87d0b64b233109683,
p,85346c8846fc694078665377fec333b0,miss you ;)<nl>,null,cc156d4bf39377133c9e7d4bb50f2956,
p,aebe7a87ad50fbad92d9931c49cae848,Hey  are you on?<nl>,null,2107e1c238bbfad114db8d031fd23d04,
p,503343ecf680e0899a3863cc8bf2b9dc,hey<nl>whats up?<nl>yeah?<nl>what ya wanna do babe?<nl>i want u to touch me<nl>yes<nl>rub my cock<nl>then suck it<nl>then ride it<nl>yeah i know u want it<nl>dont u?<nl>really?<nl>ok<nl>hey got to go<nl>,null,51d8231fbb6e8254212103c29f9ef537,
p,fac3a2081264f1dbb943eaf7165d8fc3,PLEASE READ THIS ONE<nl>PLEASE READ THIS ONE just want to say that i am disapointed in you and the way u treated me yesterday if u busy just tell if there is something wrong and i ask tell your were not the same yesterday k back at around 11pm tonight if your up<nl>,null,9b953eedc4a9b2bc84023b43f99f5fd6,
p,81383171ca9da4d245dea449027c3d09,hi how are you?<nl>I'm alright  just bored<nl>what are you up to?<nl>,null,2bb490463343de22fb59cee527619aa3,
p,2918b2f2b8fe0d6f185ec6a2dd79c632,u around?<nl>,null,dff284afb01ed81e292fbdb6d4cffc04,
p,ed4ece301c57d14e22b2212e5a7f25ca,hey<nl>want to see<nl>u like<nl>better<nl>want me to cum for u<nl>i would love to rub it on your tight butt<nl>yeah<nl>and all over your wet pussy<nl>would u like me to suck u<nl>your pussy ass and tits<nl>yeah<nl>id li9ke my tongue in your ass while i finger your pussy<nl>i would<nl>u think u would like it<nl>no baby not my tongue<nl>i would lay u on your tummy and spread that tight ass for me while i lick it<nl>,null,1c2d251ce1421b7390059381852de6ca,
p,81383171ca9da4d245dea449027c3d09,hi sorry I missed you earlier<nl>how are you?<nl>I'm ok   building an other computer<nl>for a friend  its an old one  nothing new in it.<nl>well its supposed to go to a 5 year old   so nothing special  just making it work<nl>what are you up to?<nl>cool  so what now? need laid?<nl><nl>you like me alot huh?<nl>in person<nl>yeah me too<nl>too bad we werent closer<nl>that would be awesome<nl>right now I have no money   well getting short  maybe some other time? I hope<nl>see I have 58.00 left and it has to get me to spokane the 31st<nl>or maybe if you can wait until this summer whenthe kids arent here<nl>I know its a while but  not much I can do  I went to the apartment I am #2 on the list now<nl>yeah  I'm happy<nl>did you leave me?<nl>,null,242718491d73a1e67e153c6e305700ad,
p,1eb17bd9642e93fa84969b71bf387a1b,hi sorry was in shower<nl>,null,0ed206c534712f7aad0d3fb4878b060d,
p,485483fff9616e27c7c8c88e53795d21,good mornig<nl>,null,f1a9e384bf6a418a6755cc977d4337bb,
p,81383171ca9da4d245dea449027c3d09,hey sexy<nl>how are you?<nl>I'm good<nl>what are you up to?<nl>just got back home   been running all day<nl>went to Or. last night braught back a car<nl>yeah I gave the car ro my ex wife a while back  she never did anything with it and said I coudl take it back. so I'll be using it for trip   do better on gas than my truck<nl>the 31st I have to take my daughter to spokane<nl>yup yup<nl>I coudl really use some time to get laid going to help?<nl>yeah but I have my kids to care for   I'm sorry  they'll be gome for spring break<nl>what have you been up to lately?<nl>cool   I've been pretty much doing the same thing every day  take the kids to school pick them up and take care of them<nl>yeah thats what a dad should do<nl>well sweetie I'm not feeling too good I need to go ok? sorry.. mom should too<nl><nl>I hope so   thanks.. nighty night sweetie<nl>,null,80f3092fb82405850714759ce72ea7d5,
p,c62283536cf6261e5ffbcb323c8a2571,hi<nl>,null,cd2d988ec80f3af72e373502aa226a21,
p,0599cd3f7fc15849844468b0702ff593,yes<nl>that is important<nl>I enjoy talking to you<nl>,null,79dcf8840349bb4f6a84a827693a0f7a,
p,fac3a2081264f1dbb943eaf7165d8fc3,so how was your day SEXY;;)<nl>,null,302b8336815ad4405b705876029a6e24,
p,0599cd3f7fc15849844468b0702ff593,hi<nl>?<nl>,null,10f456ace563c6ed54bfee88941d17e0,
p,6fa8da85e92704810cb756bfb3fd0441,happy new year cutie<nl>,null,3fea87000805534789388f503db067cf,
p,609f7b8e566e8d514eecf112d3d3bc95,hi<nl>great;i'm proud of you<nl>did she ask why u wanted it<nl>i love you so very much<nl>what would really help is if the minute after she leaves if u would call me;i promise u i will answer<nl>ok<nl>so when do u believe she will leave the house<nl>that i know<nl>but i must tell you;i may have to leave out early because of rush hour traffic<nl>to get there<nl>ok<nl>,null,37ee6716c5dff72b2a45fcbda8c8a9db,
p,f069dbec9ab3e090972d432db279e3eb,hey cutie....hope u had a good day..its 12:20 and i know u arent here..but i just wanted to let u know i was thinking about u right now this second...and wanted to say hi....:<nl>,null,f4a5bda496350f9301ae02323a906e70,
p,fac3a2081264f1dbb943eaf7165d8fc3,:(<nl>:(:(:(:(:(:(:(:(:(:(:(:(:(:(:(:(<nl>:(:(:(:(:(:(:(:(:(:(:(:(:(:(:(<nl>,null,24a4b078f46195849768a86a82e8118e,
p,81383171ca9da4d245dea449027c3d09,hey sexy<nl>how are you?<nl>I'm good  gettin bored<nl>not much to do  lol no one and nothing to do<nl>just alot of running I needed to do and have to finish tomorrow<nl>so what are you up to?<nl>I'm sorry  so been telling your g/f at school about me<nl>yet?<nl>I'm sorry  I know how that is  I had like 2 through out school   hardly any friends <nl>yeah same here  why do they think you are wierd?<nl>because you are different  sounds like me  I was different and because of that I was always tormented  <nl>yeah<nl>dont feel bad I know how you feel<nl>thats up to you   if you want to tell someone go ahead  as long as it doesn't make problems<nl>I'm sorry<nl>so what would you tell a friend?<nl>oh yeah? you want me to be your b/f huh<nl>well right now all it can be is online <nl>,null,51df06e62b99700e35412c99629eabbf,
p,b679fca2e3690b4d3c60815edf4e3ca5,I wuz  but I had 2 go. What happened to you?<nl>,null,93626a61400df45627171f03a1d18dda,
p,e4c7c376bbd07aeb4a59684a2b94a664,I love you too! :-*<nl>I'll talk to you soon sweetie!<nl>,null,0b09817ef0efddd0f336df39fb101a4e,
p,13ff9f88ad6e1242f30cb4c7d4a36ed7,u back<nl>,null,4f88a4e079047745095169aeaa180c26,
p,485483fff9616e27c7c8c88e53795d21,hello are u there?<nl>,null,8f1ef3fe4b028989aa394a175919e5cf,
p,f538a2a92145534b4b61893399479fcf,your home alone aren't you<nl>:(<nl>i bet  i wish i was at that home doing naughty things to you<nl>wish you at least had naughty pics to give me<nl>and you have no cam huh<nl>dang how am i supposed to be naughty now<nl>,null,f6f7a580eddc7a9f62b889a4aeb8102e,
p,1290ea419856093edf96b1263cb1ca1e,hello Aimee<nl>r u ok tonight?<nl>how is ur flu?<nl>,null,99678c4004f2edcfade7565d97c47026,
p,bc67b0731515b5e375e6c9aee82bad84,hi<nl>hows your night goin<nl>whats wrong?<nl>please tell me whats wrong<nl>guys?<nl>common let me know whats going on<nl>did i get myself in trouble?<nl>lol<nl>well thats good<nl>mean guys stink<nl>want me to yell at them<nl>darn that would be fun<nl>see now you are laughing<nl>so thats good<nl>so in bed? or on the floor<nl>sorry i gotta run again<nl>,null,91785aed7281af18a8918d59064d4bd8,
p,02800e11fdb1b43595303709f2b38f8c,where were you ???????<nl>I was all over that mall looking for you and at two mcdonalds lol<nl>I was at mcdonalds<nl>I was there from 10 -11<nl>the one that is across from pizzeria uno<nl>and the texaco gas station<nl>best buy is there and it was a mcdonalds playhouse it said<nl>right on the corner<nl>r u sure I was at the right one?<nl>what is around the mcdonalds that u were at?<nl>,null,d4d3735096812a7022ea372e96dd3d4b,
p,81383171ca9da4d245dea449027c3d09,<nl>hi  arent you up late?<nl>what are you doing?<nl>same<nl>my daughter got ahold of sissors today and chopped her long hair I had to fix it<nl>she looks like a boy now<nl>so cant sleep?<nl>you should relax   and rub your self  you'll get tired from that<nl>you dont wanna do that?<nl>,null,72214b1d0c140fddebf4b938a03fa36c,
p,aebe7a87ad50fbad92d9931c49cae848,Heey<nl>,null,c681ee719084244c54c7d4932156d2c7,
